time,energy,coldwater,warmwater
2014-06-06T17:00:00,0.480000000000018,0.00799999999999557,0.00100000000000477
2014-06-06T18:00:00,0.480000000000018,0.00900000000000034,0
2014-06-06T19:00:00,0.470000000000255,0.00100000000000477,0
2014-06-06T20:00:00,0.690000000000055,0.0139999999999958,0.00600000000000023
2014-06-06T21:00:00,0.679999999999836,0.0230000000000103,0.00399999999999068
2014-06-06T22:00:00,0.440000000000055,0.00399999999999068,0
2014-06-06T23:00:00,0.179999999999836,0.00300000000000011,0.00300000000000011
2014-06-07T00:00:00,0.0999999999999091,0,0
2014-06-07T01:00:00,0.0900000000001455,0,0
2014-06-07T02:00:00,0.0799999999999272,0,0
2014-06-07T03:00:00,0.100000000000364,0,0
2014-06-07T04:00:00,0.329999999999927,0,0
2014-06-07T05:00:00,0.339999999999691,0,0
2014-06-07T06:00:00,0.100000000000364,0,0
2014-06-07T07:00:00,0.539999999999964,0.0150000000000006,0.00100000000000477
2014-06-07T08:00:00,0.929999999999836,0.0130000000000052,0.0109999999999957
2014-06-07T09:00:00,0.639999999999873,0.0519999999999925,0.0880000000000081
2014-06-07T10:00:00,0.480000000000018,0.0670000000000073,0.0369999999999919
2014-06-07T11:00:00,0.309999999999945,0,0
2014-06-07T12:00:00,0.370000000000346,0,0
2014-06-07T13:00:00,0.1899999999996,0.00100000000000477,0
2014-06-07T14:00:00,0.150000000000091,0.0629999999999882,0.0450000000000017
2014-06-07T15:00:00,0.420000000000073,0.00500000000000966,0
2014-06-07T16:00:00,0.380000000000109,0.00699999999999079,0.00100000000000477
2014-06-07T17:00:00,0.610000000000127,0.00300000000000011,0
2014-06-07T18:00:00,0.649999999999636,0.00300000000000011,0
2014-06-07T19:00:00,0.710000000000036,0.00200000000000955,0
2014-06-07T20:00:00,0.450000000000273,0.0459999999999923,0.0429999999999922
2014-06-07T21:00:00,1,0.00300000000000011,0
2014-06-07T22:00:00,0.349999999999909,0.0310000000000059,0
2014-06-07T23:00:00,0.190000000000055,0.00399999999999068,0.00200000000000955
2014-06-08T00:00:00,0.0999999999999091,0,0
2014-06-08T01:00:00,0.2199999999998,0,0
2014-06-08T02:00:00,0.390000000000327,0,0
2014-06-08T03:00:00,0.159999999999854,0,0
2014-06-08T04:00:00,0.139999999999873,0,0
2014-06-08T05:00:00,0.110000000000127,0.00500000000000966,0
2014-06-08T06:00:00,0.0900000000001455,0,0
2014-06-08T07:00:00,0.109999999999673,0.0210000000000008,0
2014-06-08T08:00:00,1.26000000000022,0.0379999999999967,0
2014-06-08T09:00:00,3.32000000000016,0.063999999999993,0.0210000000000008
2014-06-08T10:00:00,2.44999999999982,0.0630000000000024,0.0229999999999961
2014-06-08T11:00:00,2.42999999999984,0.0520000000000067,0.0769999999999982
2014-06-08T12:00:00,0.660000000000309,0.0439999999999969,0.034000000000006
2014-06-08T13:00:00,0.0999999999999091,0,0
2014-06-08T14:00:00,0.0900000000001455,0,0
2014-06-08T15:00:00,1.16999999999962,0.0210000000000008,0.00099999999999056
2014-06-08T16:00:00,2.08000000000038,0.0259999999999962,0.00400000000000489
